,ECG
2208,32128
2209,31808
2210,31808
2211,32000
2212,31936
2213,31744
2214,31744
2215,31936
2216,32128
2217,32320
2218,32512
2219,32704
2220,32704
2221,32832
2222,32960
2223,32960
2224,32832
2225,32704
2226,32768
2227,32832
2228,32896
2229,32896
2230,32960
2231,33152
2232,33216
2233,33280
2234,33280
2235,33280
2236,33280
2237,33344
2238,33344
2239,33536
2240,33728
2241,33600
2242,33472
2243,33280
2244,33216
2245,32960
2246,32896
2247,33024
2248,33152
2249,33408
2250,33536
2251,33664
2252,33728
2253,33920
2254,34048
2255,33920
2256,33792
2257,33664
2258,33600
2259,33600
2260,33728
2261,33856
2262,34112
2263,34048
2264,34112
2265,34048
2266,33984
2267,33856
2268,33664
2269,33280
2270,32896
2271,32640
2272,32512
2273,32256
2274,32192
2275,32128
2276,32064
2277,32192
2278,32320
2279,32448
2280,32576
2281,32640
2282,32704
2283,32832
2284,32832
2285,33024
2286,33472
2287,34432
2288,36160
2289,36416
2290,40064
2291,41600
2292,41920
2293,41024
2294,39040
2295,36608
2296,34368
2297,32448
2298,31040
2299,30144
2300,29632
2301,29440
2302,29632
2303,30080
2304,30080
2305,30656
2306,30976
2307,31296
2308,31552
2309,31808
2310,32064
2311,32256
2312,32448
2313,32512
2314,32384
2315,32384
2316,32576
2317,32768
2318,32832
2319,32960
2320,33024
2321,32960
2322,32832
2323,32704
2324,32704
2325,32768
2326,32896
2327,33024
2328,33216
2329,33344
2330,33344
2331,33152
2332,33088
2333,33088
2334,33088
2335,32896
2336,32704
2337,32448
2338,32256
2339,32128
2340,32064
2341,32000
2342,32064
2343,32192
2344,32448
2345,32768
2346,33024
2347,33216
2348,33408
2349,33536
2350,33600
2351,33600
2352,33600
2353,33600
2354,33664
2355,33728
2356,33728
2357,33664
2358,33536
2359,33408
2360,33408
2361,33408
2362,33408
2363,33344
2364,33280
2365,33216
2366,33280
2367,33472
2368,33536
2369,33600
2370,33600
2371,33600
2372,33600
2373,33472
2374,33344
2375,33344
2376,33408
2377,33472
2378,33600
2379,33728
2380,33792
2381,33984
2382,34176
2383,34240
2384,34368
2385,34432
2386,34432
2387,34560
2388,34624
2389,34688
2390,34816
2391,34816
2392,34752
2393,34688
2394,34496
2395,34304
2396,34048
2397,33664
2398,33408
2399,33216
2400,33088
2401,32896
2402,32768
2403,32576
2404,32640
2405,32704
2406,32768
2407,32832
2408,32896
2409,32960
2410,32896
2411,32704
2412,32512
2413,32512
2414,32768
2415,33536
2416,34752
2417,36608
2418,39104
2419,41792
2420,44096
2421,44800
2422,43264
2423,40512
2424,37504
2425,34816
2426,32576
2427,30976
2428,30144
2429,29824
2430,29760
2431,29952
2432,30272
2433,30592
2434,30848
2435,31104
2436,31424
2437,31808
2438,32256
2439,32448
2440,32640
2441,32832
2442,32960
2443,33024
2444,33088
2445,33152
2446,33152
2447,33152
2448,33152
2449,33152
2450,33152
2451,33152
2452,33152
2453,33152
2454,33152
2455,33152
2456,33152
2457,33216
2458,33280
2459,33280
2460,33344
2461,33408
2462,33408
2463,33408
2464,33280
2465,33152
2466,33152
2467,33152
2468,33152
2469,33152
2470,33216
2471,33344
2472,33472
2473,33472
2474,33536
2475,33600
2476,33664
2477,33792
2478,33920
2479,34048
2480,34112
2481,34176
2482,34304
2483,34368
2484,34240
2485,34240
2486,34304
2487,34368
2488,34368
2489,34304
2490,34176
2491,34112
2492,33984
2493,34048
